class_weight,criterion,file,max_depth,max_features,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,presort,random_state,results,splitter
,mse,HSMGP,10.0,,20.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0258-regression.csv,best
,entropy,HSMGP,10.0,,20.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0259-classification.csv,best
,mae,HSMGP,10.0,,20.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0260-regression.csv,best
,gini,HSMGP,10.0,,20.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0261-classification.csv,best
,mse,HSMGP,10.0,,20.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0262-regression.csv,best
,entropy,HSMGP,10.0,,20.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0263-classification.csv,best
,mae,HSMGP,10.0,,20.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0264-regression.csv,best
,gini,HSMGP,10.0,,30.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0265-classification.csv,best
,mse,HSMGP,10.0,,30.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0266-regression.csv,best
,entropy,HSMGP,10.0,,30.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0267-classification.csv,best
,mae,HSMGP,10.0,,30.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0268-regression.csv,best
,gini,HSMGP,10.0,,30.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0269-classification.csv,best
,mse,HSMGP,10.0,,30.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0270-regression.csv,best
,entropy,HSMGP,10.0,,30.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0271-classification.csv,best
,mae,HSMGP,10.0,,30.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0272-regression.csv,best
,gini,HSMGP,10.0,,30.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0273-classification.csv,best
,mse,HSMGP,10.0,,30.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0274-regression.csv,best
,entropy,HSMGP,10.0,,30.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0275-classification.csv,best
,mae,HSMGP,10.0,,30.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0276-regression.csv,best
,gini,HSMGP,10.0,,30.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0277-classification.csv,best
,mse,HSMGP,10.0,,30.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0278-regression.csv,best
,entropy,HSMGP,10.0,,30.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0279-classification.csv,best
,mae,HSMGP,10.0,,30.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0280-regression.csv,best
,gini,HSMGP,10.0,,30.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0281-classification.csv,best
,mse,HSMGP,10.0,,30.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0282-regression.csv,best
,entropy,HSMGP,10.0,,30.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0283-classification.csv,best
,mae,HSMGP,10.0,,30.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0284-regression.csv,best
,gini,HSMGP,10.0,,30.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0285-classification.csv,best
,mse,HSMGP,10.0,,30.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0286-regression.csv,best
,entropy,HSMGP,10.0,,30.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0287-classification.csv,best
,mae,HSMGP,10.0,,30.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0288-regression.csv,best
,gini,HSMGP,10.0,,40.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0289-classification.csv,best
,mse,HSMGP,10.0,,40.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0290-regression.csv,best
,entropy,HSMGP,10.0,,40.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0291-classification.csv,best
,mae,HSMGP,10.0,,40.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0292-regression.csv,best
,gini,HSMGP,10.0,,40.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0293-classification.csv,best
,mse,HSMGP,10.0,,40.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0294-regression.csv,best
,entropy,HSMGP,10.0,,40.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0295-classification.csv,best
,mae,HSMGP,10.0,,40.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0296-regression.csv,best
,gini,HSMGP,10.0,,40.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0297-classification.csv,best
,mse,HSMGP,10.0,,40.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0298-regression.csv,best
,entropy,HSMGP,10.0,,40.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0299-classification.csv,best
,mae,HSMGP,10.0,,40.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0300-regression.csv,best
,gini,HSMGP,10.0,,40.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0301-classification.csv,best
,mse,HSMGP,10.0,,40.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0302-regression.csv,best
,entropy,HSMGP,10.0,,40.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0303-classification.csv,best
,mae,HSMGP,10.0,,40.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0304-regression.csv,best
,gini,HSMGP,10.0,,40.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0305-classification.csv,best
,mse,HSMGP,10.0,,40.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0306-regression.csv,best
,entropy,HSMGP,10.0,,40.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0307-classification.csv,best
,mae,HSMGP,10.0,,40.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0308-regression.csv,best
,gini,HSMGP,10.0,,40.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0309-classification.csv,best
,mse,HSMGP,10.0,,40.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0310-regression.csv,best
,entropy,HSMGP,10.0,,40.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0311-classification.csv,best
,mae,HSMGP,10.0,,40.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0312-regression.csv,best
,gini,HSMGP,10.0,,50.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0313-classification.csv,best
,mse,HSMGP,10.0,,50.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0314-regression.csv,best
,entropy,HSMGP,10.0,,50.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0315-classification.csv,best
,mae,HSMGP,10.0,,50.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0316-regression.csv,best
,gini,HSMGP,10.0,,50.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0317-classification.csv,best
,mse,HSMGP,10.0,,50.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0318-regression.csv,best
,entropy,HSMGP,10.0,,50.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0319-classification.csv,best
,mae,HSMGP,10.0,,50.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0320-regression.csv,best
,gini,HSMGP,10.0,,50.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0321-classification.csv,best
,mse,HSMGP,10.0,,50.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0322-regression.csv,best
,entropy,HSMGP,10.0,,50.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0323-classification.csv,best
,mae,HSMGP,10.0,,50.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0324-regression.csv,best
,gini,HSMGP,10.0,,50.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0325-classification.csv,best
,mse,HSMGP,10.0,,50.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0326-regression.csv,best
,entropy,HSMGP,10.0,,50.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0327-classification.csv,best
,mae,HSMGP,10.0,,50.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0328-regression.csv,best
,gini,HSMGP,10.0,,50.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0329-classification.csv,best
,mse,HSMGP,10.0,,50.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0330-regression.csv,best
,entropy,HSMGP,10.0,,50.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0331-classification.csv,best
,mae,HSMGP,10.0,,50.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0332-regression.csv,best
,gini,HSMGP,10.0,,50.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0333-classification.csv,best
,mse,HSMGP,10.0,,50.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0334-regression.csv,best
,entropy,HSMGP,10.0,,50.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0335-classification.csv,best
,mae,HSMGP,10.0,,50.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0336-regression.csv,best
,gini,HSMGP,10.0,,60.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0337-classification.csv,best
,mse,HSMGP,10.0,,60.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0338-regression.csv,best
,entropy,HSMGP,10.0,,60.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0339-classification.csv,best
,mae,HSMGP,10.0,,60.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0340-regression.csv,best
,gini,HSMGP,10.0,,60.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0341-classification.csv,best
,mse,HSMGP,10.0,,60.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0342-regression.csv,best
,entropy,HSMGP,10.0,,60.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0343-classification.csv,best
,mae,HSMGP,10.0,,60.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0344-regression.csv,best
,gini,HSMGP,10.0,,60.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0345-classification.csv,best
,mse,HSMGP,10.0,,60.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0346-regression.csv,best
,entropy,HSMGP,10.0,,60.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0347-classification.csv,best
,mae,HSMGP,10.0,,60.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0348-regression.csv,best
,gini,HSMGP,10.0,,60.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0349-classification.csv,best
,mse,HSMGP,10.0,,60.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0350-regression.csv,best
,entropy,HSMGP,10.0,,60.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0351-classification.csv,best
,mae,HSMGP,10.0,,60.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0352-regression.csv,best
,gini,HSMGP,10.0,,60.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0353-classification.csv,best
,mse,HSMGP,10.0,,60.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0354-regression.csv,best
,entropy,HSMGP,10.0,,60.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0355-classification.csv,best
,mae,HSMGP,10.0,,60.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0356-regression.csv,best
,gini,HSMGP,10.0,,60.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0357-classification.csv,best
,mse,HSMGP,10.0,,60.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0358-regression.csv,best
,entropy,HSMGP,10.0,,60.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0359-classification.csv,best
,mae,HSMGP,10.0,,60.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0360-regression.csv,best
,gini,HSMGP,10.0,,70.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0361-classification.csv,best
,mse,HSMGP,10.0,,70.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0362-regression.csv,best
,entropy,HSMGP,10.0,,70.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0363-classification.csv,best
,mae,HSMGP,10.0,,70.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0364-regression.csv,best
,gini,HSMGP,10.0,,70.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0365-classification.csv,best
,mse,HSMGP,10.0,,70.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0366-regression.csv,best
,entropy,HSMGP,10.0,,70.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0367-classification.csv,best
,mae,HSMGP,10.0,,70.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0368-regression.csv,best
,gini,HSMGP,10.0,,70.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0369-classification.csv,best
,mse,HSMGP,10.0,,70.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0370-regression.csv,best
,entropy,HSMGP,10.0,,70.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0371-classification.csv,best
,mae,HSMGP,10.0,,70.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0372-regression.csv,best
,gini,HSMGP,10.0,,70.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0373-classification.csv,best
,mse,HSMGP,10.0,,70.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0374-regression.csv,best
,entropy,HSMGP,10.0,,70.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0375-classification.csv,best
,mae,HSMGP,10.0,,70.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0376-regression.csv,best
,gini,HSMGP,10.0,,70.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0377-classification.csv,best
,mse,HSMGP,10.0,,70.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0378-regression.csv,best
,entropy,HSMGP,10.0,,70.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0379-classification.csv,best
,mae,HSMGP,10.0,,70.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0380-regression.csv,best
,gini,HSMGP,10.0,,70.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0381-classification.csv,best
,mse,HSMGP,10.0,,70.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0382-regression.csv,best
,entropy,HSMGP,10.0,,70.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0383-classification.csv,best
,mae,HSMGP,10.0,,70.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0384-regression.csv,best
,gini,HSMGP,10.0,,80.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0385-classification.csv,best
,mse,HSMGP,10.0,,80.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0386-regression.csv,best
,entropy,HSMGP,10.0,,80.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0387-classification.csv,best
,mae,HSMGP,10.0,,80.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0388-regression.csv,best
,gini,HSMGP,10.0,,80.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0389-classification.csv,best
,mse,HSMGP,10.0,,80.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0390-regression.csv,best
,entropy,HSMGP,10.0,,80.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0391-classification.csv,best
,mae,HSMGP,10.0,,80.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0392-regression.csv,best
,gini,HSMGP,10.0,,80.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0393-classification.csv,best
,mse,HSMGP,10.0,,80.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0394-regression.csv,best
,entropy,HSMGP,10.0,,80.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0395-classification.csv,best
,mae,HSMGP,10.0,,80.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0396-regression.csv,best
,gini,HSMGP,10.0,,80.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0397-classification.csv,best
,mse,HSMGP,10.0,,80.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0398-regression.csv,best
,entropy,HSMGP,10.0,,80.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0399-classification.csv,best
,mae,HSMGP,10.0,,80.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0400-regression.csv,best
,gini,HSMGP,10.0,,80.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0401-classification.csv,best
,mse,HSMGP,10.0,,80.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0402-regression.csv,best
,entropy,HSMGP,10.0,,80.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0403-classification.csv,best
,mae,HSMGP,10.0,,80.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0404-regression.csv,best
,gini,HSMGP,10.0,,80.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0405-classification.csv,best
,mse,HSMGP,10.0,,80.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0406-regression.csv,best
,entropy,HSMGP,10.0,,80.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0407-classification.csv,best
,mae,HSMGP,10.0,,80.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0408-regression.csv,best
,gini,HSMGP,10.0,,90.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0409-classification.csv,best
,mse,HSMGP,10.0,,90.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0410-regression.csv,best
,entropy,HSMGP,10.0,,90.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0411-classification.csv,best
,mae,HSMGP,10.0,,90.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0412-regression.csv,best
,gini,HSMGP,10.0,,90.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0413-classification.csv,best
,mse,HSMGP,10.0,,90.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0414-regression.csv,best
,entropy,HSMGP,10.0,,90.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0415-classification.csv,best
,mae,HSMGP,10.0,,90.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0416-regression.csv,best
,gini,HSMGP,10.0,,90.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0417-classification.csv,best
,mse,HSMGP,10.0,,90.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0418-regression.csv,best
,entropy,HSMGP,10.0,,90.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0419-classification.csv,best
,mae,HSMGP,10.0,,90.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0420-regression.csv,best
,gini,HSMGP,10.0,,90.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0421-classification.csv,best
,mse,HSMGP,10.0,,90.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0422-regression.csv,best
,entropy,HSMGP,10.0,,90.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0423-classification.csv,best
,mae,HSMGP,10.0,,90.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0424-regression.csv,best
,gini,HSMGP,10.0,,90.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0425-classification.csv,best
,mse,HSMGP,10.0,,90.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0426-regression.csv,best
,entropy,HSMGP,10.0,,90.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0427-classification.csv,best
,mae,HSMGP,10.0,,90.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0428-regression.csv,best
,gini,HSMGP,10.0,,90.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0429-classification.csv,best
,mse,HSMGP,10.0,,90.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0430-regression.csv,best
,entropy,HSMGP,10.0,,90.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0431-classification.csv,best
,mae,HSMGP,10.0,,90.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0432-regression.csv,best
,gini,HSMGP,20.0,,10.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0433-classification.csv,best
,mse,HSMGP,20.0,,10.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0434-regression.csv,best
,entropy,HSMGP,20.0,,10.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0435-classification.csv,best
,mae,HSMGP,20.0,,10.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0436-regression.csv,best
,gini,HSMGP,20.0,,10.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0437-classification.csv,best
,mse,HSMGP,20.0,,10.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0438-regression.csv,best
,entropy,HSMGP,20.0,,10.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0439-classification.csv,best
,mae,HSMGP,20.0,,10.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0440-regression.csv,best
,gini,HSMGP,20.0,,10.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0441-classification.csv,best
,mse,HSMGP,20.0,,10.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0442-regression.csv,best
,entropy,HSMGP,20.0,,10.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0443-classification.csv,best
,mae,HSMGP,20.0,,10.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0444-regression.csv,best
,gini,HSMGP,20.0,,10.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0445-classification.csv,best
,mse,HSMGP,20.0,,10.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0446-regression.csv,best
,entropy,HSMGP,20.0,,10.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0447-classification.csv,best
,mae,HSMGP,20.0,,10.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0448-regression.csv,best
,gini,HSMGP,20.0,,10.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0449-classification.csv,best
,mse,HSMGP,20.0,,10.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0450-regression.csv,best
,entropy,HSMGP,20.0,,10.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0451-classification.csv,best
,mae,HSMGP,20.0,,10.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0452-regression.csv,best
,gini,HSMGP,20.0,,10.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0453-classification.csv,best
,mse,HSMGP,20.0,,10.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0454-regression.csv,best
,entropy,HSMGP,20.0,,10.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0455-classification.csv,best
,mae,HSMGP,20.0,,10.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0456-regression.csv,best
,gini,HSMGP,20.0,,20.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0457-classification.csv,best
,mse,HSMGP,20.0,,20.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0458-regression.csv,best
,entropy,HSMGP,20.0,,20.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0459-classification.csv,best
,mae,HSMGP,20.0,,20.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0460-regression.csv,best
,gini,HSMGP,20.0,,20.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0461-classification.csv,best
,mse,HSMGP,20.0,,20.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0462-regression.csv,best
,entropy,HSMGP,20.0,,20.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0463-classification.csv,best
,mae,HSMGP,20.0,,20.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0464-regression.csv,best
,gini,HSMGP,20.0,,20.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0465-classification.csv,best
,mse,HSMGP,20.0,,20.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0466-regression.csv,best
,entropy,HSMGP,20.0,,20.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0467-classification.csv,best
,mae,HSMGP,20.0,,20.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0468-regression.csv,best
,gini,HSMGP,20.0,,20.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0469-classification.csv,best
,mse,HSMGP,20.0,,20.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0470-regression.csv,best
,entropy,HSMGP,20.0,,20.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0471-classification.csv,best
,mae,HSMGP,20.0,,20.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0472-regression.csv,best
,gini,HSMGP,20.0,,20.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0473-classification.csv,best
,mse,HSMGP,20.0,,20.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0474-regression.csv,best
,entropy,HSMGP,20.0,,20.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0475-classification.csv,best
,mae,HSMGP,20.0,,20.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0476-regression.csv,best
,gini,HSMGP,20.0,,20.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0477-classification.csv,best
,mse,HSMGP,20.0,,20.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0478-regression.csv,best
,entropy,HSMGP,20.0,,20.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0479-classification.csv,best
,mae,HSMGP,20.0,,20.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0480-regression.csv,best
,gini,HSMGP,20.0,,30.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0481-classification.csv,best
,mse,HSMGP,20.0,,30.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0482-regression.csv,best
,entropy,HSMGP,20.0,,30.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0483-classification.csv,best
,mae,HSMGP,20.0,,30.0,1e-07,1,2,0.0,False,,./data4/HSMGP-0484-regression.csv,best
,gini,HSMGP,20.0,,30.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0485-classification.csv,best
,mse,HSMGP,20.0,,30.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0486-regression.csv,best
,entropy,HSMGP,20.0,,30.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0487-classification.csv,best
,mae,HSMGP,20.0,,30.0,1e-07,2,2,0.0,False,,./data4/HSMGP-0488-regression.csv,best
,gini,HSMGP,20.0,,30.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0489-classification.csv,best
,mse,HSMGP,20.0,,30.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0490-regression.csv,best
,entropy,HSMGP,20.0,,30.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0491-classification.csv,best
,mae,HSMGP,20.0,,30.0,1e-07,4,2,0.0,False,,./data4/HSMGP-0492-regression.csv,best
,gini,HSMGP,20.0,,30.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0493-classification.csv,best
,mse,HSMGP,20.0,,30.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0494-regression.csv,best
,entropy,HSMGP,20.0,,30.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0495-classification.csv,best
,mae,HSMGP,20.0,,30.0,1e-07,6,2,0.0,False,,./data4/HSMGP-0496-regression.csv,best
,gini,HSMGP,20.0,,30.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0497-classification.csv,best
,mse,HSMGP,20.0,,30.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0498-regression.csv,best
,entropy,HSMGP,20.0,,30.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0499-classification.csv,best
,mae,HSMGP,20.0,,30.0,1e-07,8,2,0.0,False,,./data4/HSMGP-0500-regression.csv,best
,gini,HSMGP,20.0,,30.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0501-classification.csv,best
,mse,HSMGP,20.0,,30.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0502-regression.csv,best
,entropy,HSMGP,20.0,,30.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0503-classification.csv,best
,mae,HSMGP,20.0,,30.0,1e-07,10,2,0.0,False,,./data4/HSMGP-0504-regression.csv,best
